Date,US_dollar,Euro,Japanese_yen,Vietnamese_dong,Korean_won
12/21/1999,282.8,280.3,"28,861.70","3,964,720.50","320,709.20"
12/22/1999,285.8,283.5,"29,022.20","4,006,786.50","323,326.10"
12/23/1999,287.3,282.9,"29,252.90","4,028,517.90","324,792.40"
12/24/1999,287.3,282.9,"29,252.90","4,028,517.90","324,792.40"
12/27/1999,287.3,283.9,"29,324.70","4,029,523.40","325,683.00"
12/28/1999,287.3,285.2,"29,349.10","4,029,092.50","328,311.90"
12/29/1999,290.9,289.5,"29,677.60","4,080,307.50","332,207.70"
12/30/1999,290.3,289.6,"29,708.50","4,071,772.10","328,795.10"
12/31/1999,290.3,289.6,"29,708.50","4,071,772.10","328,795.10"
1/3/2000,290.3,285.9,"29,443.00","4,071,772.10","327,256.90"
1/4/2000,281.5,273.3,"28,990.30","3,949,585.80","315,913.40"
1/5/2000,280.5,271.3,"29,128.90","3,935,694.40","318,170.50"
1/6/2000,279.4,270,"29,406.80","3,921,098.20","320,262.10"
1/7/2000,282.1,274.2,"29,747.40","3,958,989.30","320,888.60"
1/10/2000,281.6,274.3,"29,668.00","3,952,957.90","319,123.00"
1/11/2000,282.3,274.1,"29,855.00","3,962,366.60","323,458.50"
1/12/2000,282.3,274.8,"29,873.30","3,962,366.60","322,964.60"
1/13/2000,282.1,274.6,"29,956.20","3,960,399.80","320,253.90"
1/14/2000,283.3,279.8,"30,035.40","3,977,670.90","318,570.60"
1/17/2000,285.4,283,"29,901.80","4,007,310.70","319,734.50"
1/18/2000,285.8,282.7,"30,150.50","4,013,200.90","321,953.50"
1/19/2000,287.7,284.8,"30,417.50","4,038,892.30","326,051.20"
1/20/2000,288.1,285.4,"30,381.60","4,045,354.10","324,256.40"
1/21/2000,287.8,285.8,"30,177.80","4,041,161.00","324,438.10"
1/24/2000,287.2,286.5,"30,332.60","4,033,436.10","322,884.60"
1/25/2000,288,286.1,"30,480.50","4,045,968.00","324,604.80"
1/26/2000,285.9,285.6,"30,283.90","4,016,464.80","322,352.10"
1/27/2000,285.6,288.9,"29,981.30","4,012,117.50","321,386.30"
1/28/2000,286.8,292.6,"30,300.90","4,029,841.10","321,303.40"
1/31/2000,283.3,289.6,"30,325.80","3,980,928.90","318,287.30"
2/1/2000,283,290.9,"30,535.70","3,976,716.00","318,799.50"
2/2/2000,285.6,293.8,"30,963.30","4,014,677.10","322,870.60"
2/3/2000,285.1,289.6,"30,841.00","4,006,945.10","322,106.30"
2/4/2000,293.7,299.7,"31,517.40","4,127,836.70","331,677.60"
2/7/2000,312.7,319.7,"33,896.70","4,395,623.20","353,100.80"
2/8/2000,296.3,300.3,"32,426.00","4,164,386.30","334,540.30"
2/9/2000,308.6,311.8,"33,691.40","4,337,988.10","346,711.90"
2/10/2000,309,313.6,"33,531.10","4,343,613.00","346,234.50"
2/11/2000,311.5,316.1,"33,927.00","4,378,755.50","347,306.90"
2/14/2000,308.4,314.6,"33,516.10","4,335,090.60","347,664.50"
2/15/2000,304.3,309.4,"33,078.10","4,277,450.80","342,889.80"
2/16/2000,302.5,307.5,"33,126.80","4,252,847.50","340,463.80"
2/17/2000,304.8,309.1,"33,629.20","4,284,480.30","343,910.40"
2/18/2000,303.6,308.1,"33,631.80","4,268,062.00","342,859.50"
2/21/2000,305.3,309.2,"33,989.60","4,291,967.60","345,695.60"
2/22/2000,302.3,300.2,"33,442.50","4,249,181.60","342,902.60"
2/23/2000,302,300.9,"33,553.70","4,245,214.00","342,921.00"
2/24/2000,298.8,299.9,"33,171.70","4,199,528.80","341,620.60"
2/25/2000,294,300.4,"32,619.30","4,132,758.00","334,131.00"
2/28/2000,292.5,302.5,"31,879.60","4,111,672.50","331,841.30"
2/29/2000,293.7,305,"32,258.90","4,127,836.70","332,148.90"
3/1/2000,292.9,302.6,"31,492.60","4,117,001.00","330,391.10"
3/2/2000,289.9,300,"31,222.20","4,074,833.00","324,615.40"
3/3/2000,288.5,300,"31,035.40","4,054,867.50","323,120.00"
3/6/2000,288.8,300.4,"31,070.50","4,060,669.70","323,224.70"
3/7/2000,289.8,302.6,"30,941.00","4,073,595.30","324,114.30"
3/8/2000,291.2,304.2,"31,139.50","4,093,980.10","325,881.80"
3/9/2000,290.5,299.8,"30,858.40","4,084,284.80","326,086.30"
3/10/2000,290.3,300.9,"30,860.80","4,081,350.40","324,963.90"
3/13/2000,290.7,300.6,"30,622.90","4,086,828.30","325,673.20"
3/14/2000,288.8,299.9,"30,308.60","4,060,402.50","322,909.10"
3/15/2000,289.2,298.4,"30,486.50","4,066,170.50","323,370.80"
3/16/2000,287.4,295.3,"30,354.20","4,041,432.00","321,113.50"
3/17/2000,283.9,293.2,"30,123.20","3,992,910.20","317,187.20"
3/20/2000,285.8,294.7,"30,456.70","4,018,359.40","319,479.90"
3/21/2000,285.2,293.6,"30,481.10","4,009,492.80","318,369.90"
3/22/2000,287.8,299.3,"30,777.30","4,047,328.70","320,249.20"
3/23/2000,284.8,293.4,"30,600.70","4,004,439.30","316,001.30"
3/24/2000,284.9,293.2,"30,514.50","4,005,273.80","315,784.50"
3/27/2000,284.2,292.8,"30,345.80","3,996,284.20","315,988.80"
3/28/2000,280.7,290.2,"29,737.70","3,947,200.60","312,152.90"
3/29/2000,279.8,293.5,"29,529.00","3,933,844.50","310,312.70"
3/30/2000,275.8,288.6,"29,042.00","3,877,734.40","305,324.20"
3/31/2000,276.8,289.2,"28,384.90","3,891,381.80","305,877.90"
4/3/2000,277.5,290.2,"29,073.70","3,901,927.50","308,746.50"
4/4/2000,276.9,290,"29,256.10","3,892,508.90","308,272.30"
4/5/2000,281.3,291.3,"29,570.20","3,955,356.60","313,649.30"
4/6/2000,279.4,291.3,"29,289.80","3,927,100.20","310,497.40"
4/7/2000,280.2,292.3,"29,516.60","3,938,067.20","310,182.00"
4/10/2000,282.3,294.1,"30,135.80","3,967,588.30","313,241.00"
4/11/2000,282.5,293.4,"30,216.20","3,971,385.00","313,504.40"
4/12/2000,280.4,292.7,"29,694.40","3,942,422.60","310,753.20"
4/13/2000,281.4,294.5,"29,801.70","3,957,748.90","311,369.00"
4/14/2000,282,295,"29,570.50","3,965,484.00","313,330.20"
4/17/2000,281.8,295.1,"29,372.40","3,961,968.50","313,785.00"
4/18/2000,281.1,296.1,"29,338.40","3,952,826.10","312,063.00"
4/19/2000,281.4,299.1,"29,422.20","3,957,185.70","312,129.50"
4/20/2000,279.9,297.9,"29,487.80","3,935,808.30","310,339.50"
4/21/2000,279.9,297.9,"29,487.80","3,935,808.30","310,339.50"
4/24/2000,279.9,297.8,"29,504.60","3,936,228.10","310,283.50"
4/25/2000,279.5,301.4,"29,548.70","3,932,006.00","309,755.90"
4/26/2000,276.2,299.1,"29,422.20","3,885,304.70","306,043.30"
4/27/2000,276,302.8,"29,362.30","3,882,492.00","306,360.00"
4/28/2000,275.1,301.8,"29,726.00","3,869,400.70","305,236.50"
5/1/2000,275.1,302.8,"29,940.60","3,869,400.70","305,305.30"
5/2/2000,275.5,303.4,"29,992.40","3,875,029.90","305,694.30"
5/3/2000,275.6,309.1,"30,058.30","3,877,414.30","305,888.30"
5/4/2000,280,313.8,"30,255.40","3,939,880.00","311,150.00"
5/5/2000,280.8,314.5,"30,490.90","3,950,433.30","311,983.40"
5/8/2000,277.9,310.9,"30,248.00","3,910,607.40","308,371.60"
5/9/2000,276.3,306.2,"30,241.00","3,888,090.90","306,485.60"
5/10/2000,277.6,304.6,"30,384.70","3,906,385.10","307,886.00"
5/11/2000,276.8,306.2,"30,052.30","3,894,564.40","307,884.40"
5/12/2000,276.7,305.1,"30,095.40","3,893,570.70","307,980.50"
5/15/2000,275.1,300.1,"30,115.20","3,871,051.00","306,611.80"
5/16/2000,276,304.9,"30,299.30","3,884,562.00","307,602.00"
5/17/2000,273.1,306.5,"29,897.60","3,843,743.90","304,574.60"
5/18/2000,272.8,305.3,"29,695.60","3,839,930.10","305,126.60"
5/19/2000,273.2,306,"29,203.80","3,845,131.20","306,665.40"
5/22/2000,274,303.1,"29,359.10","3,857,235.00","309,894.00"
5/23/2000,274.1,301.6,"29,231.50","3,858,621.30","310,772.50"
5/24/2000,273.7,301.6,"29,370.70","3,853,695.30","310,102.10"
5/25/2000,273.4,301.4,"29,419.30","3,848,902.60","308,844.30"
5/26/2000,271.3,293,"29,012.80","3,820,443.90","308,467.90"
5/29/2000,271.3,292.4,"29,076.60","3,820,443.90","308,549.20"
5/30/2000,273.2,292.9,"29,016.70","3,847,043.20","310,434.90"
5/31/2000,272.3,293.6,"29,314.50","3,834,369.00","307,506.40"
6/1/2000,272.5,292.7,"29,612.60","3,837,890.00","308,606.30"
6/2/2000,281.6,298.2,"30,450.80","3,965,348.30","316,828.00"
6/5/2000,283.3,299.9,"30,399.80","3,988,443.30","316,531.90"
6/6/2000,288.4,300.8,"30,378.60","4,061,247.40","321,998.50"
6/7/2000,284.1,296.8,"29,979.60","4,000,694.10","316,245.70"
6/8/2000,285.8,299.7,"30,338.10","4,024,503.00","318,754.10"
6/9/2000,284.4,299.1,"30,396.70","4,005,203.80","317,105.90"
6/12/2000,284.6,298.4,"30,314.20","4,008,588.90","316,859.20"
6/13/2000,291.5,303.4,"31,120.50","4,105,777.50","324,774.70"
6/14/2000,287.2,299.4,"30,600.10","4,044,506.40","319,956.80"
6/15/2000,287.4,301.7,"30,600.90","4,048,027.60","320,379.00"
6/16/2000,290.1,301.9,"30,881.10","4,086,056.40","323,838.40"
6/19/2000,285.9,297.7,"30,261.10","4,027,186.00","320,782.50"
6/20/2000,286.2,299.6,"30,195.50","4,031,412.50","320,286.30"
6/21/2000,286.1,302.3,"30,175.40","4,029,297.60","320,161.20"
6/22/2000,287.7,306.2,"30,049.40","4,051,836.50","321,808.30"
6/23/2000,285.8,305.2,"29,804.60","4,025,776.10","319,881.40"
6/26/2000,284.1,303.1,"29,982.90","4,001,125.60","317,596.10"
6/27/2000,283.8,300.9,"29,945.10","3,997,604.10","317,344.90"
6/28/2000,288,304.5,"30,385.40","4,056,192.00","321,480.00"
6/29/2000,289.8,304.2,"30,409.30","4,080,839.00","322,998.80"
6/30/2000,288.2,300.6,"30,487.70","4,058,015.10","321,294.30"
7/3/2000,287.7,302.3,"30,459.30","4,051,405.10","320,384.40"
7/4/2000,286.5,301.6,"30,440.60","4,035,209.30","319,519.10"
7/5/2000,286.9,299.9,"30,677.20","4,040,567.00","320,411.30"
7/6/2000,284.9,298.1,"30,605.40","4,012,815.10","318,233.20"
7/7/2000,282.9,298,"30,505.40","3,984,647.30","316,367.60"
7/10/2000,284.1,298.2,"30,417.20","4,002,256.70","317,694.70"
7/11/2000,282.9,297.4,"30,242.30","3,984,788.70","315,759.40"
7/12/2000,280,296.4,"30,352.20","3,944,354.80","312,284.20"
7/13/2000,280.8,300.3,"30,320.80","3,956,469.30","311,842.20"
7/14/2000,280.3,299,"30,257.20","3,948,722.50","311,862.20"
7/17/2000,282.5,302.2,"30,628.90","3,979,719.80","314,324.40"
7/18/2000,282.8,303.3,"30,583.70","3,984,513.00","314,870.40"
7/19/2000,279.2,302.1,"30,178.70","3,934,485.70","310,526.20"
7/20/2000,279.4,302.2,"30,214.50","3,936,877.50","310,511.30"
7/21/2000,279.3,299.5,"30,461.80","3,936,451.50","310,804.80"
7/24/2000,279.8,299.8,"30,460.60","3,942,796.50","311,655.40"
7/25/2000,279.7,297.1,"30,558.60","3,941,531.70","312,005.30"
7/26/2000,279.4,296.5,"30,532.80","3,937,722.50","311,614.70"
7/27/2000,279.9,298,"30,548.40","3,943,644.10","311,892.70"
7/28/2000,278.1,300,"30,488.10","3,918,983.10","310,568.00"
7/31/2000,276.8,298.7,"30,326.30","3,899,961.00","309,060.60"
8/1/2000,277.6,299.9,"30,375.00","3,912,353.50","309,732.00"
8/2/2000,277.6,303.8,"30,284.80","3,912,769.90","309,718.10"
8/3/2000,275.5,304.6,"29,766.40","3,883,448.00","307,141.10"
8/4/2000,274,301.5,"29,704.40","3,861,598.50","305,591.20"
8/7/2000,273.2,300.8,"29,784.30","3,851,436.30","305,301.00"
8/8/2000,273.1,303.5,"29,688.70","3,850,161.70","304,779.40"
8/9/2000,272,303,"29,396.40","3,834,656.00","303,225.60"
8/10/2000,272.2,299.5,"29,541.90","3,837,474.90","303,353.20"
8/11/2000,272.7,301.4,"29,558.00","3,845,342.00","304,196.80"
8/14/2000,275.5,304.7,"30,131.50","3,884,119.80","307,539.90"
8/15/2000,274.2,300.2,"29,893.30","3,865,787.80","305,992.40"
8/16/2000,276.4,303.1,"30,003.30","3,897,914.70","308,171.50"
8/17/2000,277.2,303.1,"30,087.30","3,909,628.10","308,939.40"
8/18/2000,275.6,303.3,"29,884.70","3,888,162.70","307,307.60"
8/21/2000,274.6,303.8,"29,792.70","3,873,780.10","306,027.80"
8/22/2000,273.4,304.4,"29,632.50","3,856,852.40","304,572.90"
8/23/2000,273.2,305.6,"29,210.70","3,854,418.30","304,493.90"
8/24/2000,272.6,302,"29,153.20","3,846,383.90","303,717.10"
8/25/2000,273.7,302.4,"29,225.80","3,861,747.40","304,859.60"
8/28/2000,273.7,304.3,"29,151.90","3,863,115.70","304,257.60"
8/29/2000,274,305.7,"29,082.40","3,868,058.00","304,181.10"
8/30/2000,273.3,305.9,"29,113.30","3,857,626.70","302,966.50"
8/31/2000,277,311.6,"29,539.30","3,911,240.00","307,123.80"
9/1/2000,277,307.8,"29,292.80","3,911,240.00","306,265.00"
9/4/2000,276.7,307.5,"29,243.30","3,906,296.60","305,518.30"
9/5/2000,275,310.3,"29,106.00","3,884,650.00","303,957.50"
9/6/2000,274.2,312.2,"29,038.00","3,872,641.50","303,579.90"
9/7/2000,272.7,313.1,"28,649.90","3,853,523.00","302,833.30"
9/8/2000,272.8,314.8,"28,941.50","3,855,048.50","302,479.80"
9/11/2000,272.6,316.3,"28,908.00","3,854,126.80","302,257.70"
9/12/2000,274.7,319.1,"29,365.60","3,883,275.00","304,586.70"
9/13/2000,272.5,315.2,"29,195.70","3,852,877.50","302,338.80"
9/14/2000,273.1,317,"29,290.00","3,862,997.40","304,547.30"
9/15/2000,272.6,315.8,"29,215.90","3,856,742.70","305,270.90"
9/18/2000,273,319.5,"29,168.70","3,866,499.00","308,885.80"
9/19/2000,271.9,318.5,"29,096.10","3,849,937.60","306,238.90"
9/20/2000,271.4,320.2,"28,969.20","3,847,093.60","305,732.00"
9/21/2000,269.5,316,"28,668.10","3,819,084.50","303,726.50"
9/22/2000,274,310.7,"29,481.10","3,884,610.30","310,796.20"
9/25/2000,272.9,312.4,"29,317.70","3,872,285.10","306,956.10"
9/26/2000,274.9,312.3,"29,554.60","3,903,967.30","307,694.40"
9/27/2000,276.2,313.3,"29,666.80","3,923,814.00","307,506.70"
9/28/2000,276.4,313.1,"29,739.20","3,927,366.20","308,407.00"
9/29/2000,273.7,310.1,"29,570.60","3,889,659.70","305,160.70"
10/2/2000,273.1,309.7,"29,702.30","3,883,479.90","305,336.50"
10/3/2000,272.1,310.5,"29,569.10","3,873,069.30","304,343.70"
10/4/2000,271.4,310.9,"29,666.70","3,864,293.30","303,776.20"
10/5/2000,270.4,311,"29,606.10","3,853,198.60","302,577.50"
10/6/2000,270,310.5,"29,365.20","3,850,200.00","301,725.00"
10/9/2000,270,310.7,"29,403.00","3,851,010.00","301,725.00"
10/10/2000,270.5,311.6,"29,214.00","3,859,494.00","303,068.20"
10/11/2000,272.8,312.1,"29,326.10","3,894,870.00","306,161.90"
10/12/2000,274,317.7,"29,548.20","3,915,460.00","307,565.00"
10/13/2000,273.3,317.9,"29,418.10","3,904,742.50","308,909.10"
10/16/2000,271.6,320.1,"29,414.30","3,887,137.10","306,500.40"
10/17/2000,270.3,318,"29,230.20","3,870,520.50","306,598.60"
10/18/2000,272,320.9,"29,303.90","3,896,944.00","309,672.00"
10/19/2000,270.3,321.9,"29,330.20","3,872,585.30","307,736.30"
10/20/2000,270.5,322.9,"29,453.40","3,877,441.00","305,743.70"
10/23/2000,271.5,324.7,"29,429.20","3,891,778.00","309,317.20"
10/24/2000,270.2,322.7,"29,210.00","3,874,802.40","307,082.30"
10/25/2000,266.8,322,"28,765.00","3,826,442.80","303,751.60"
10/26/2000,266.4,321.4,"28,889.70","3,823,371.40","303,296.30"
10/27/2000,263.8,313,"28,624.90","3,788,692.80","299,808.50"
10/30/2000,264.8,313.3,"28,824.70","3,804,987.00","301,417.90"
10/31/2000,264.5,312.1,"28,880.80","3,802,716.50","300,868.80"
11/1/2000,265.5,309.6,"28,800.10","3,820,545.00","301,820.40"
11/2/2000,264.9,307.9,"28,703.10","3,813,837.90","300,684.00"
11/3/2000,264.7,306.5,"28,419.40","3,810,958.60","300,324.70"
11/6/2000,265.7,308.5,"28,510.90","3,827,939.20","301,170.90"
11/7/2000,265.5,308.5,"28,425.80","3,826,386.00","302,006.30"
11/8/2000,264.1,308.4,"28,384.10","3,809,376.30","299,753.30"
11/9/2000,264.7,308.1,"28,451.20","3,819,956.70","300,060.00"
11/10/2000,264.9,306.7,"28,581.30","3,823,107.60","300,737.00"
11/13/2000,264.9,307.9,"28,492.50","3,824,167.00","301,796.40"
11/14/2000,265,308.8,"28,638.40","3,828,261.80","301,380.60"
11/15/2000,264.6,307.9,"28,742.20","3,824,526.30","300,902.90"
11/16/2000,266.7,312.2,"29,083.60","3,856,748.00","303,984.60"
11/17/2000,265.3,311.1,"28,877.80","3,836,045.50","303,180.80"
11/20/2000,266.2,313.5,"29,196.60","3,850,922.90","307,536.20"
11/21/2000,266.2,314.8,"29,356.30","3,850,922.90","310,463.90"
11/22/2000,266.2,315.6,"29,317.70","3,852,786.00","313,391.50"
11/23/2000,265.7,315.5,"29,320.00","3,847,601.00","317,378.60"
11/24/2000,265.6,316.2,"29,529.10","3,847,020.00","315,871.50"
11/27/2000,268.2,315.9,"29,652.00","3,884,687.60","318,428.00"
11/28/2000,270,315.7,"29,728.20","3,912,384.60","320,565.60"
11/29/2000,269.1,312.9,"29,847.20","3,900,064.20","323,592.60"
11/30/2000,269.1,309.1,"29,809.50","3,901,409.70","327,090.90"
12/1/2000,269.2,308.4,"29,924.30","3,902,860.90","325,597.30"
12/4/2000,270.7,304.4,"30,076.10","3,926,502.80","329,847.90"
12/5/2000,270.8,306,"29,981.60","3,928,222.00","325,636.80"
12/6/2000,271.6,307,"29,987.30","3,940,913.90","325,784.00"
12/7/2000,273.9,307.8,"30,313.90","3,974,287.60","328,542.90"
12/8/2000,273,307.3,"30,386.20","3,960,503.80","324,946.90"
12/11/2000,270.7,308.4,"29,989.50","3,927,314.90","319,967.30"
12/12/2000,270.8,308.7,"30,191.30","3,929,394.80","322,327.90"
12/13/2000,269.6,307.9,"30,282.80","3,913,241.90","321,295.60"
12/14/2000,269.3,303.5,"30,195.20","3,908,617.40","323,833.00"
12/15/2000,270.4,301.2,"30,381.90","3,923,046.70","326,447.50"
12/18/2000,270.2,301.6,"30,266.50","3,920,331.10","325,590.90"
12/19/2000,269.6,302.5,"30,300.10","3,910,898.10","325,750.90"
12/20/2000,272.5,300.5,"30,679.20","3,952,703.90","331,571.60"
12/21/2000,273.1,298.8,"30,654.10","3,962,132.70","335,312.00"
12/22/2000,273.1,295.7,"30,777.00","3,962,132.70","337,865.50"
12/25/2000,273.1,295.7,"30,777.00","3,962,132.70","337,865.50"
12/26/2000,273.1,294,"31,017.30","3,964,317.50","341,989.30"
12/27/2000,275.1,295.6,"31,402.40","3,991,797.80","346,150.20"
12/28/2000,274.5,296.5,"31,526.10","3,983,366.60","343,748.60"
12/29/2000,274.5,292.3,"31,342.20","3,983,366.60","347,179.20"
1/1/2001,274.5,292.3,"31,342.20","3,983,366.60","347,179.20"
1/2/2001,271.1,286.1,"31,039.60","3,935,556.60","345,787.90"
1/3/2001,267.2,282.5,"30,557.90","3,879,283.70","339,414.00"
1/4/2001,267.1,282.8,"30,832.70","3,878,824.10","337,614.20"
1/5/2001,267.4,281,"31,062.50","3,883,181.40","337,913.20"
1/8/2001,268.3,282.5,"31,173.80","3,896,786.40","338,943.10"
1/9/2001,267,283.9,"31,088.10","3,878,175.00","334,364.10"
1/10/2001,266.3,283.1,"30,964.00","3,868,670.40","338,307.30"
1/11/2001,264.2,278.1,"31,058.70","3,837,305.60","337,636.40"
1/12/2001,263.7,277.9,"31,111.30","3,831,428.40","337,061.30"
1/15/2001,263.5,279.7,"31,339.40","3,829,182.00","338,861.00"
1/16/2001,264.5,281.1,"31,143.00","3,843,780.00","339,236.40"
1/17/2001,263.5,283.2,"30,979.70","3,830,763.00","336,753.00"
1/18/2001,264.9,280.5,"31,263.50","3,851,909.50","340,396.40"
1/19/2001,264.9,283.3,"31,082.00","3,852,439.30","338,250.70"
1/22/2001,266.2,284.5,"31,066.30","3,872,214.90","339,101.60"
1/23/2001,266.1,283.3,"31,147.00","3,871,486.80","339,037.80"
1/24/2001,264.3,286.3,"31,217.20","3,844,573.30","337,024.40"
1/25/2001,264.9,287.9,"30,900.60","3,854,028.70","338,144.70"
1/26/2001,263.6,285.9,"30,830.10","3,832,804.80","337,580.90"
1/29/2001,262.9,286.2,"30,723.20","3,824,202.50","332,505.10"
1/30/2001,265,286.6,"30,914.40","3,853,697.00","335,241.10"
1/31/2001,264.5,284.4,"30,757.40","3,847,152.50","332,476.50"
2/1/2001,267.7,284.6,"30,868.10","3,892,432.50","336,302.10"
2/2/2001,266.7,285.7,"30,853.20","3,878,617.40","332,974.90"
2/5/2001,265.5,282.4,"30,505.50","3,861,500.40","334,997.80"
2/6/2001,262.7,282,"30,207.90","3,822,284.30","330,476.50"
2/7/2001,263.2,282.2,"30,534.60","3,828,831.10","332,884.60"
2/8/2001,263,286.2,"30,539.00","3,826,710.60","332,894.60"
2/9/2001,259.9,281.2,"30,578.50","3,782,323.30","328,513.50"
2/12/2001,261.1,280.8,"30,719.70","3,799,264.00","330,173.80"
2/13/2001,260.8,283,"30,608.10","3,794,173.30","326,850.10"
2/14/2001,260.3,283.3,"30,321.70","3,787,678.50","325,702.90"
2/15/2001,258.6,286.1,"29,919.40","3,763,968.10","323,575.10"
2/16/2001,257.5,281.1,"29,717.50","3,747,956.40","320,010.30"
2/19/2001,259.5,281.8,"30,094.90","3,777,591.30","323,274.60"
2/20/2001,256.3,281.9,"29,604.60","3,731,000.00","315,956.30"
2/21/2001,257.5,282.3,"30,016.80","3,749,972.50","319,042.50"
2/22/2001,258.9,285.1,"30,115.90","3,769,630.40","321,219.70"
2/23/2001,260.5,286.7,"30,315.10","3,793,974.40","325,249.90"
2/26/2001,263.2,289.3,"30,722.00","3,834,033.70","328,197.20"
2/27/2001,268.3,292,"31,185.80","3,908,323.30","335,106.50"
2/28/2001,266.7,290,"31,282.60","3,884,218.10","334,468.40"
3/1/2001,266.4,286.5,"31,220.20","3,878,320.20","335,867.20"
3/2/2001,263.1,281.2,"31,324.70","3,830,733.90","333,347.50"
3/5/2001,262.5,282.6,"31,262.40","3,822,000.00","334,425.00"
3/6/2001,261.9,281.4,"31,132.60","3,812,010.20","331,279.30"
3/7/2001,260.7,281.1,"31,212.80","3,793,759.30","332,133.10"
3/8/2001,263.7,282.9,"31,552.30","3,837,424.30","334,703.60"
3/9/2001,269.8,289.5,"32,281.50","3,926,936.20","342,362.50"
3/12/2001,272.5,293.3,"32,839.00","3,966,237.50","348,527.50"
3/13/2001,269.3,293.6,"32,341.60","3,919,389.40","343,357.30"
3/14/2001,263.9,289.4,"31,898.10","3,839,279.20","336,936.30"
3/15/2001,262.1,289.1,"31,917.70","3,813,086.70","336,734.00"
3/16/2001,260.7,290.7,"32,033.50","3,792,923.60","337,215.40"
3/19/2001,260.6,290.1,"31,830.10","3,790,999.70","337,542.30"
3/20/2001,261.6,289.7,"32,062.10","3,804,765.00","338,981.60"
3/21/2001,262,291.9,"32,287.60","3,811,314.00","342,958.00"
3/22/2001,261.2,295.5,"32,447.90","3,798,686.50","345,370.80"
3/23/2001,262.9,294.3,"32,249.10","3,823,676.80","344,070.50"
3/26/2001,262.2,292.8,"32,291.20","3,813,960.50","343,652.30"
3/27/2001,262,291.7,"32,264.00","3,811,052.00","343,482.00"
3/28/2001,260.2,292.6,"31,690.20","3,784,140.50","338,455.00"
3/29/2001,260.2,295,"32,001.00","3,783,620.20","343,918.20"
3/30/2001,257.7,291.5,"32,295.00","3,747,988.10","342,998.60"
4/2/2001,256,290.2,"32,362.30","3,722,536.80","345,404.50"
4/3/2001,257.1,290,"32,374.00","3,739,003.20","345,413.70"
4/4/2001,259.5,287.4,"32,494.80","3,773,440.10","354,927.50"
4/5/2001,258.1,287.9,"32,164.40","3,754,320.50","353,080.60"
4/6/2001,258.8,287.1,"32,069.20","3,764,502.00","347,361.10"
4/9/2001,259,287.1,"32,381.50","3,767,414.00","346,917.50"
4/10/2001,256.7,288.3,"31,951.60","3,735,539.30","342,114.30"
4/11/2001,257.7,291.3,"32,133.90","3,750,822.80","341,452.40"
4/12/2001,259.3,290.2,"32,001.80","3,773,383.80","341,185.90"
4/13/2001,259.3,290.2,"32,001.80","3,773,383.80","341,185.90"
4/16/2001,259.3,293.2,"32,294.80","3,774,420.80","344,672.90"
4/17/2001,260.6,295.4,"32,244.30","3,793,605.20","345,098.20"
4/18/2001,258.9,296.6,"31,735.00","3,768,077.30","340,387.60"
4/19/2001,263.1,296,"32,039.00","3,830,470.80","341,635.20"
4/20/2001,263.9,292.8,"32,370.40","3,841,917.70","346,434.90"
4/23/2001,262.6,292.7,"31,980.70","3,823,716.50","344,924.90"
